"","a99","gameVersion","a11","kills","deaths","assists","totalDamageDealt","visionScore","totalDamageTaken","goldEarned","visionWardsBoughtInGame","a9","lll"
"9280",4828587994,"10.24.345.8390",875,1,6,11,21922,69,14924,6899,9,TRUE,"SUP"
"3284",4828603049,"10.24.345.8390",81,6,1,8,147399,18,13989,12890,0,TRUE,"BOT_CARRY"
"4292",4828603049,"10.24.345.8390",432,2,3,13,26320,70,11475,8036,8,TRUE,"SUP"
"2284",4828605920,"10.24.345.8390",412,2,4,13,20999,74,14978,8666,9,TRUE,"SUP"
"3285",4828605920,"10.24.345.8390",236,6,9,6,163250,24,25547,13566,1,TRUE,"BOT_CARRY"
"9281",4828626778,"10.24.345.8390",89,2,5,12,31245,56,17229,7571,5,TRUE,"SUP"
"10250",4828626778,"10.24.345.8390",145,7,7,3,131287,19,18987,11030,2,TRUE,"BOT_CARRY"
"6214",4828742408,"10.24.345.8390",89,1,1,13,20405,45,9751,5901,8,TRUE,"SUP"
"8268",4828742408,"10.24.345.8390",67,7,3,8,88531,21,13778,9923,2,TRUE,"BOT_CARRY"
"2285",4828748063,"10.24.345.8390",202,14,4,1,112853,6,17857,12233,1,TRUE,"BOT_CARRY"
"3286",4828748063,"10.24.345.8390",555,6,6,12,39824,59,15481,10169,6,TRUE,"SUP"
"1325",4828755488,"10.24.345.8390",555,4,4,8,22159,47,12961,8343,2,TRUE,"SUP"
"5276",4828755488,"10.24.345.8390",202,7,0,11,101928,10,7205,10948,1,TRUE,"BOT_CARRY"
"3287",4828801087,"10.24.345.8390",3,1,6,14,26567,67,20070,7241,15,TRUE,"SUP"
"4293",4828801087,"10.24.345.8390",145,5,7,14,142242,46,18663,12720,8,TRUE,"BOT_CARRY"
"3288",4828826390,"10.24.345.8390",147,2,3,12,42183,56,8757,7853,10,TRUE,"SUP"
"4294",4828826390,"10.24.345.8390",202,7,3,9,104126,19,9402,11020,2,TRUE,"BOT_CARRY"
"2286",4829035044,"10.24.345.8390",202,5,2,12,108590,17,11190,10362,2,TRUE,"BOT_CARRY"
"5277",4829035044,"10.24.345.8390",79,3,3,12,25065,53,16125,6679,6,TRUE,"SUP"
"3289",4829051423,"10.24.345.8390",18,9,9,10,112814,16,15733,11321,1,TRUE,"BOT_CARRY"
"5278",4829051423,"10.24.345.8390",89,3,5,20,21916,56,12719,7180,10,TRUE,"SUP"
"5279",4829056699,"10.24.345.8390",80,5,7,16,27225,43,14270,7866,6,TRUE,"SUP"
"6215",4829073462,"10.24.345.8390",80,4,2,9,29135,61,8499,6526,5,TRUE,"SUP"
"7259",4829073462,"10.24.345.8390",145,5,2,9,104633,24,12807,10483,3,TRUE,"BOT_CARRY"
"2287",4829077833,"10.24.345.8390",412,4,5,15,31885,87,19233,9680,16,TRUE,"SUP"
"3290",4829157044,"10.24.345.8390",523,7,6,9,117259,14,15610,11860,1,TRUE,"BOT_CARRY"
"5280",4829157044,"10.24.345.8390",44,0,12,16,6363,21,19594,5968,4,TRUE,"SUP"
"9282",4829285806,"10.24.345.8390",111,4,4,18,28375,57,11540,8998,9,TRUE,"SUP"
"4295",4829308901,"10.24.345.8390",875,8,0,10,32243,54,12689,8426,8,TRUE,"SUP"
"5281",4829308901,"10.24.345.8390",21,3,4,12,88829,15,10957,9771,2,TRUE,"BOT_CARRY"
"6216",4829419493,"10.24.345.8390",432,0,4,18,30038,73,11858,7875,14,TRUE,"SUP"
"4296",4829461074,"10.24.345.8390",81,4,4,14,114244,24,16796,10459,4,TRUE,"BOT_CARRY"
"5282",4829461074,"10.24.345.8390",25,5,5,21,27692,67,15184,9137,11,TRUE,"SUP"
"7260",4829543185,"10.24.345.8390",81,3,5,15,170850,29,21081,12999,6,TRUE,"BOT_CARRY"
"8269",4829543185,"10.24.345.8390",432,3,2,25,36418,109,16834,9955,18,TRUE,"SUP"
"7261",4829566318,"10.24.345.8390",523,6,6,14,230552,44,26552,14996,4,TRUE,"BOT_CARRY"
"8270",4829566318,"10.24.345.8390",89,1,8,21,26187,88,24281,8476,18,TRUE,"SUP"
"1326",4829568215,"10.24.345.8390",98,3,3,8,20340,59,10952,6661,10,TRUE,"SUP"
"2288",4829568215,"10.24.345.8390",81,8,5,7,120019,11,11604,11935,4,TRUE,"BOT_CARRY"
"8271",4829598095,"10.24.345.8390",16,1,1,15,18991,34,10760,6467,4,TRUE,"SUP"
"6217",4829620672,"10.24.345.8390",412,4,1,13,17180,68,8745,7532,10,TRUE,"SUP"
"7262",4829620672,"10.24.345.8390",202,10,2,5,131998,11,10268,11893,2,TRUE,"BOT_CARRY"
"3291",4829698508,"10.24.345.8390",81,5,3,9,152428,25,20129,12323,0,TRUE,"BOT_CARRY"
"5283",4829698508,"10.24.345.8390",497,6,0,12,25921,67,12038,9473,12,TRUE,"SUP"
"2289",4829713305,"10.24.345.8390",236,4,6,7,134865,18,15509,11151,3,TRUE,"BOT_CARRY"
"5284",4829713305,"10.24.345.8390",875,4,3,5,28106,80,15626,8048,13,TRUE,"SUP"
"9283",4829755067,"10.24.345.8390",202,5,3,11,88455,14,12214,9378,1,TRUE,"BOT_CARRY"
"10251",4829755067,"10.24.345.8390",25,0,4,14,17919,37,9860,5560,5,TRUE,"SUP"
"3292",4829824656,"10.24.345.8390",145,4,0,12,110590,16,9682,10063,2,TRUE,"BOT_CARRY"
"5285",4829824656,"10.24.345.8390",53,1,5,11,12217,29,12230,5637,7,TRUE,"SUP"
"3293",4830003978,"10.24.345.8390",497,1,2,28,22805,102,18239,9568,16,TRUE,"SUP"
"4297",4830003978,"10.24.345.8390",202,6,7,15,150355,29,18560,11647,7,TRUE,"BOT_CARRY"
"1327",4830062081,"10.24.345.8390",497,1,4,14,17984,97,14769,8581,18,TRUE,"SUP"
"3294",4830167194,"10.24.345.8390",85,4,4,12,96963,23,16270,9905,2,TRUE,"BOT_CARRY"
"5286",4830167194,"10.24.345.8390",412,4,5,22,25746,65,14527,8996,10,TRUE,"SUP"
"6218",4830253106,"10.24.345.8390",25,0,6,12,10400,64,12820,6282,12,TRUE,"SUP"
"10252",4830253106,"10.24.345.8390",81,4,3,8,116928,14,14275,10487,0,TRUE,"BOT_CARRY"
"3295",4830494930,"10.24.345.8390",80,1,8,15,50893,86,24002,8844,9,TRUE,"SUP"
"4298",4830494930,"10.24.345.8390",61,4,9,7,133476,15,24939,10727,2,TRUE,"BOT_CARRY"
"3296",4830506872,"10.24.345.8390",22,3,14,24,156555,39,28891,12827,3,TRUE,"BOT_CARRY"
"5287",4830506872,"10.24.345.8390",68,5,11,15,87576,82,28952,11340,4,TRUE,"SUP"
"6219",4830603035,"10.24.345.8390",202,8,2,6,109067,28,11657,10671,3,TRUE,"BOT_CARRY"
"9284",4830603035,"10.24.345.8390",111,2,3,10,25493,43,10236,6441,9,TRUE,"SUP"
"6220",4830607747,"10.24.345.8390",21,16,5,7,195887,37,21064,17956,3,TRUE,"BOT_CARRY"
"10253",4830607747,"10.24.345.8390",57,3,4,14,52516,64,21816,9631,11,TRUE,"SUP"
"4299",4830885432,"10.24.345.8390",40,5,5,11,22808,48,8241,7676,5,TRUE,"SUP"
"5288",4830885432,"10.24.345.8390",81,4,4,8,115662,20,9506,9664,3,TRUE,"BOT_CARRY"
"1328",4830917728,"10.24.345.8390",497,2,4,16,26650,83,18351,8460,12,TRUE,"SUP"
"2290",4830917728,"10.24.345.8390",21,4,4,8,157821,26,22320,11630,4,TRUE,"BOT_CARRY"
"3297",4831083439,"10.24.345.8390",89,0,7,7,13658,42,11484,5082,7,TRUE,"SUP"
"5289",4831083439,"10.24.345.8390",236,9,6,3,103538,13,11609,10809,0,TRUE,"BOT_CARRY"
"6221",4831124457,"10.24.345.8390",89,6,3,9,23812,67,16666,8361,12,TRUE,"SUP"
"9285",4831124457,"10.24.345.8390",145,9,4,5,216262,24,24850,14672,3,TRUE,"BOT_CARRY"
"1329",4831164491,"10.24.345.8390",3,5,7,9,52178,67,24652,8964,11,TRUE,"SUP"
"4300",4831164491,"10.24.345.8390",145,10,3,5,213408,21,16057,16659,3,TRUE,"BOT_CARRY"
"9286",4831574498,"10.24.345.8390",80,4,7,13,25042,59,14121,7911,8,TRUE,"SUP"
"10254",4831574498,"10.24.345.8390",202,5,4,11,90915,8,9895,9871,3,TRUE,"BOT_CARRY"
"6222",4831885259,"10.24.345.8390",3,2,3,20,34419,44,17057,7862,5,TRUE,"SUP"
"9287",4831885259,"10.24.345.8390",61,5,3,17,161477,20,12432,12469,4,TRUE,"BOT_CARRY"
"9288",4831892779,"10.24.345.8390",202,4,10,16,170896,17,21750,12626,5,TRUE,"BOT_CARRY"
"10255",4831892779,"10.24.345.8390",432,6,8,28,41126,125,22162,11526,21,TRUE,"SUP"
"6223",4831920595,"10.24.345.8390",89,0,6,9,18173,63,13019,6477,11,TRUE,"SUP"
"7263",4831920595,"10.24.345.8390",202,2,8,5,103955,20,16092,9087,5,TRUE,"BOT_CARRY"
"3298",4831966108,"10.24.345.8390",85,5,9,9,133662,17,24987,12428,1,TRUE,"BOT_CARRY"
"4301",4831966108,"10.24.345.8390",412,1,3,15,22414,84,14650,8209,16,TRUE,"SUP"
"6224",4831968461,"10.24.345.8390",98,3,7,21,25009,81,21920,9451,11,TRUE,"SUP"
"10256",4831968461,"10.24.345.8390",145,11,4,10,225042,32,19078,16514,5,TRUE,"BOT_CARRY"
"8272",4831992341,"10.24.345.8390",201,2,10,19,22073,73,26571,9191,15,TRUE,"SUP"
"10258",4831992341,"10.24.345.8390",81,5,9,11,196386,22,29354,14158,2,TRUE,"BOT_CARRY"
"4302",4831995918,"10.24.345.8390",12,3,3,18,29503,90,21269,8815,9,TRUE,"SUP"
"5290",4831995918,"10.24.345.8390",202,9,5,17,213900,24,17986,15698,1,TRUE,"BOT_CARRY"
"3299",4832055817,"10.24.345.8390",80,8,4,17,49358,77,20596,11971,10,TRUE,"SUP"
"5291",4832055817,"10.24.345.8390",145,13,3,4,185274,31,18581,15734,0,TRUE,"BOT_CARRY"
"2291",4832095870,"10.24.345.8390",111,2,9,20,34784,82,24576,10454,19,TRUE,"SUP"
"4303",4832095870,"10.24.345.8390",81,9,5,19,290343,30,27425,18849,4,TRUE,"BOT_CARRY"
"7264",4832138979,"10.24.345.8390",145,17,1,13,308196,37,24102,21359,1,TRUE,"BOT_CARRY"
"9289",4832138979,"10.24.345.8390",57,3,5,22,79856,94,34261,10655,15,TRUE,"SUP"
"6226",4832157679,"10.24.345.8390",98,4,1,17,19282,56,12933,7491,7,TRUE,"SUP"
"8273",4832157679,"10.24.345.8390",81,5,0,4,109135,15,6469,9639,1,TRUE,"BOT_CARRY"
"1330",4832160872,"10.24.345.8390",555,6,4,12,33835,70,12213,12477,9,TRUE,"SUP"
"3300",4832160872,"10.24.345.8390",81,8,1,6,120036,16,12681,12676,4,TRUE,"BOT_CARRY"
"2292",4832167281,"10.24.345.8390",89,2,1,15,22084,53,14651,6755,5,TRUE,"SUP"
"4304",4832167281,"10.24.345.8390",81,5,5,9,114268,15,16329,10561,2,TRUE,"BOT_CARRY"
"6227",4832182739,"10.24.345.8390",202,6,1,5,120214,19,11045,10530,3,TRUE,"BOT_CARRY"
"9290",4832182739,"10.24.345.8390",43,4,2,12,30832,52,7479,7840,9,TRUE,"SUP"
"6228",4832205505,"10.24.345.8390",81,10,5,5,126679,18,17665,11797,2,TRUE,"BOT_CARRY"
"7265",4832205505,"10.24.345.8390",89,4,5,14,25830,69,14006,8755,11,TRUE,"SUP"
"2293",4832252042,"10.24.345.8390",145,23,11,16,345584,43,37163,26059,1,TRUE,"BOT_CARRY"
"4305",4832252042,"10.24.345.8390",89,7,11,30,30643,104,38446,12248,16,TRUE,"SUP"
"3301",4832348585,"10.24.345.8390",412,1,4,15,16801,66,12286,8568,10,TRUE,"SUP"
"4306",4832348585,"10.24.345.8390",523,10,4,2,249564,30,15472,15407,4,TRUE,"BOT_CARRY"
"6229",4832407077,"10.24.345.8390",89,3,3,25,24425,47,16990,9687,7,TRUE,"SUP"
"7266",4832407077,"10.24.345.8390",360,19,1,13,174253,26,28212,16440,4,TRUE,"BOT_CARRY"
"9291",4832411397,"10.24.345.8390",145,10,9,5,179900,26,24757,14411,3,TRUE,"BOT_CARRY"
"10259",4832411397,"10.24.345.8390",875,2,6,16,33828,87,21927,8526,11,TRUE,"SUP"
"1331",4832427049,"10.24.345.8390",145,9,0,4,139043,26,8506,12450,2,TRUE,"BOT_CARRY"
"2294",4832427049,"10.24.345.8390",89,0,1,12,18751,53,7264,6133,7,TRUE,"SUP"
"1332",4832511654,"10.24.345.8390",80,8,2,13,46745,19,10764,9174,3,TRUE,"SUP"
"3302",4832511654,"10.24.345.8390",145,6,5,12,86425,11,14651,9997,2,TRUE,"BOT_CARRY"
"6230",4832515685,"10.24.345.8390",57,1,6,8,32730,46,19454,6732,7,TRUE,"SUP"
"9292",4832515685,"10.24.345.8390",18,9,1,6,156534,12,12326,14706,2,TRUE,"BOT_CARRY"
"1333",4832758697,"10.24.345.8390",202,11,4,19,252202,51,16082,17763,5,TRUE,"BOT_CARRY"
"2295",4832758697,"10.24.345.8390",111,1,11,19,21800,99,25089,8489,18,TRUE,"SUP"
"1334",4832762281,"10.24.345.8390",89,4,7,7,13718,30,13583,5598,8,TRUE,"SUP"
"3303",4832762281,"10.24.345.8390",81,9,3,10,95350,16,8914,11847,0,TRUE,"BOT_CARRY"
"2296",4832781911,"10.24.345.8390",81,9,4,9,145890,27,14867,14504,2,TRUE,"BOT_CARRY"
"3306",4832781911,"10.24.345.8390",35,5,10,12,25597,58,19836,8638,8,TRUE,"SUP"
"8274",4832920473,"10.24.345.8390",89,4,5,7,15641,51,8485,6524,7,TRUE,"SUP"
"10260",4832920473,"10.24.345.8390",21,8,5,6,95285,14,11003,9619,2,TRUE,"BOT_CARRY"
"6231",4832950126,"10.24.345.8390",81,8,4,6,123279,25,13452,12207,3,TRUE,"BOT_CARRY"
"9293",4832950126,"10.24.345.8390",57,6,2,15,39749,60,11896,9117,6,TRUE,"SUP"
"7267",4832957545,"10.24.345.8390",89,1,5,14,20773,45,10879,6383,9,TRUE,"SUP"
"9294",4832957545,"10.24.345.8390",22,5,3,8,87759,16,8816,9378,0,TRUE,"BOT_CARRY"
"6232",4832984404,"10.24.345.8390",80,4,5,13,55463,67,12634,9530,4,TRUE,"SUP"
"8275",4832984404,"10.24.345.8390",236,2,6,7,106511,26,17550,9718,4,TRUE,"BOT_CARRY"
"8276",4833025101,"10.24.345.8390",21,7,3,6,175252,22,20440,14747,0,TRUE,"BOT_CARRY"
"10261",4833025101,"10.24.345.8390",57,2,10,13,31072,85,23353,9249,7,TRUE,"SUP"
"7268",4833029475,"10.24.345.8390",22,2,10,12,94648,31,19590,10432,6,TRUE,"BOT_CARRY"
"10262",4833029475,"10.24.345.8390",89,2,14,15,29581,81,26590,9105,13,TRUE,"SUP"
"6233",4833124304,"10.24.345.8390",202,10,8,16,134213,11,20933,11550,0,TRUE,"BOT_CARRY"
"10263",4833124304,"10.24.345.8390",875,4,6,22,31913,89,20846,8571,13,TRUE,"SUP"
"7269",4833167182,"10.24.345.8390",3,0,5,17,28905,73,19825,7528,13,TRUE,"SUP"
"8277",4833167182,"10.24.345.8390",81,10,3,7,173199,27,21752,13713,1,TRUE,"BOT_CARRY"
"6234",4833193750,"10.24.345.8390",350,2,2,21,17115,49,7131,7755,4,TRUE,"SUP"
"7270",4833193750,"10.24.345.8390",81,13,0,7,175268,11,18487,13243,2,TRUE,"BOT_CARRY"
"1337",4833199182,"10.24.345.8390",201,5,2,19,17327,41,12538,7269,11,TRUE,"SUP"
"5292",4833199182,"10.24.345.8390",67,9,4,8,78021,14,14336,9795,0,TRUE,"BOT_CARRY"
"3307",4833214275,"10.24.345.8390",412,1,7,26,22634,78,22149,9253,9,TRUE,"SUP"
"4307",4833214275,"10.24.345.8390",81,14,8,16,163829,25,33102,17080,1,TRUE,"BOT_CARRY"
"3308",4833250942,"10.24.345.8390",145,3,4,4,71137,15,12792,8670,1,TRUE,"BOT_CARRY"
"5293",4833250942,"10.24.345.8390",53,2,4,7,19101,65,12412,6780,5,TRUE,"SUP"
"6235",4833262233,"10.24.345.8390",145,10,9,10,202649,25,24390,16227,2,TRUE,"BOT_CARRY"
"7271",4833262233,"10.24.345.8390",89,1,7,19,23225,101,24396,8808,13,TRUE,"SUP"
"6236",4833274511,"10.24.345.8390",412,0,9,19,16462,65,22286,7232,13,TRUE,"SUP"
"7272",4833274511,"10.24.345.8390",523,7,4,8,174803,16,18405,14056,0,TRUE,"BOT_CARRY"
"3309",4833284674,"10.24.345.8390",81,12,7,12,166143,34,23241,14988,3,TRUE,"BOT_CARRY"
"5294",4833284674,"10.24.345.8390",147,2,8,22,30300,92,18602,9002,12,TRUE,"SUP"
"8278",4833341435,"10.24.345.8390",432,3,4,22,46276,111,14925,10915,16,TRUE,"SUP"
"9295",4833341435,"10.24.345.8390",157,15,7,12,367278,29,38414,22445,3,TRUE,"BOT_CARRY"
"6237",4833504855,"10.24.345.8390",81,3,4,7,132448,21,16667,11025,3,TRUE,"BOT_CARRY"
"8279",4833504855,"10.24.345.8390",89,2,3,11,21109,67,14341,7406,12,TRUE,"SUP"
"7273",4833575352,"10.24.345.8390",236,7,6,7,169364,29,21643,13621,3,TRUE,"BOT_CARRY"
"9296",4833575352,"10.24.345.8390",497,2,2,27,29180,104,19879,10036,10,TRUE,"SUP"
"4308",4833726508,"10.24.345.8390",89,2,3,9,20004,32,9455,5808,6,TRUE,"SUP"
"5295",4833726508,"10.24.345.8390",145,7,1,1,127890,19,8884,10558,3,TRUE,"BOT_CARRY"
"6238",4833840151,"10.24.345.8390",555,5,10,13,21185,101,22334,11543,10,TRUE,"SUP"
"8280",4833840151,"10.24.345.8390",145,9,5,10,222779,35,22542,15583,1,TRUE,"BOT_CARRY"
"8281",4833850429,"10.24.345.8390",12,1,4,14,17550,49,16157,5817,6,TRUE,"SUP"
"9297",4833850429,"10.24.345.8390",202,6,4,5,90662,15,11204,9553,4,TRUE,"BOT_CARRY"
"7274",4833875424,"10.24.345.8390",432,1,1,9,17898,92,6500,6595,14,TRUE,"SUP"
"8282",4833875424,"10.24.345.8390",81,3,0,5,145310,15,8364,11182,2,TRUE,"BOT_CARRY"
"6239",4833941392,"10.24.345.8390",80,1,4,10,13288,60,10506,6286,8,TRUE,"SUP"
"1338",4833945990,"10.24.345.8390",57,6,4,8,24909,39,11207,7564,7,TRUE,"SUP"
"5296",4833945990,"10.24.345.8390",202,5,4,7,94240,19,8797,9505,2,TRUE,"BOT_CARRY"
"6240",4833959405,"10.24.345.8390",81,9,3,4,111274,7,11850,11509,1,TRUE,"BOT_CARRY"
"7275",4833959405,"10.24.345.8390",12,1,4,16,13933,50,16545,6126,11,TRUE,"SUP"
"7276",4833996802,"10.24.345.8390",412,0,2,11,17625,47,8085,6063,6,TRUE,"SUP"
"9298",4833996802,"10.24.345.8390",18,6,2,5,128871,22,9852,10714,2,TRUE,"BOT_CARRY"
"8283",4834001584,"10.24.345.8390",67,7,6,7,136255,38,18149,12642,3,TRUE,"BOT_CARRY"
"10264",4834001584,"10.24.345.8390",12,1,3,18,21954,65,14494,7947,18,TRUE,"SUP"
"7277",4834005806,"10.24.345.8390",89,1,5,20,26040,94,18394,8383,14,TRUE,"SUP"
"8284",4834005806,"10.24.345.8390",81,11,4,6,160378,30,19946,13774,3,TRUE,"BOT_CARRY"
"2297",4834011221,"10.24.345.8390",497,1,3,18,15545,49,11336,7319,3,TRUE,"SUP"
"4309",4834011221,"10.24.345.8390",360,13,3,5,105947,16,15994,11435,3,TRUE,"BOT_CARRY"
"7278",4834012564,"10.24.345.8390",53,5,4,19,20559,54,17627,8840,10,TRUE,"SUP"
"10265",4834012564,"10.24.345.8390",145,13,2,10,145083,17,17475,13926,2,TRUE,"BOT_CARRY"
"2298",4834027515,"10.24.345.8390",80,4,5,9,35286,61,11530,7055,7,TRUE,"SUP"
"5297",4834027515,"10.24.345.8390",145,6,5,12,85167,21,11434,10353,2,TRUE,"BOT_CARRY"
"2299",4834037576,"10.24.345.8390",145,4,4,3,98544,20,9600,9312,1,TRUE,"BOT_CARRY"
"3310",4834037576,"10.24.345.8390",12,1,3,18,20353,48,15242,7215,11,TRUE,"SUP"
"4310",4834061513,"10.24.345.8390",89,1,7,13,20801,64,18464,6819,6,TRUE,"SUP"
"5298",4834061513,"10.24.345.8390",82,9,3,5,115210,20,25410,12351,4,TRUE,"BOT_CARRY"
"3311",4834076808,"10.24.345.8390",412,3,10,31,29612,68,26343,10716,16,TRUE,"SUP"
"8285",4834077370,"10.24.345.8390",81,3,3,4,77095,14,11236,8046,2,TRUE,"BOT_CARRY"
"10266",4834077370,"10.24.345.8390",432,2,1,9,27241,47,4956,6153,7,TRUE,"SUP"
"7279",4834094269,"10.24.345.8390",80,7,14,12,90274,173,47008,14491,22,TRUE,"SUP"
"8286",4834094269,"10.24.345.8390",236,12,9,12,454343,67,41819,23992,3,TRUE,"BOT_CARRY"
"7280",4834153787,"10.24.345.8390",81,4,2,7,140922,26,14524,11996,4,TRUE,"BOT_CARRY"
"10267",4834153787,"10.24.345.8390",43,3,4,16,27653,48,9663,8785,8,TRUE,"SUP"
"2300",4834169844,"10.24.345.8390",875,1,3,11,36031,65,20878,7488,11,TRUE,"SUP"
"4311",4834169844,"10.24.345.8390",202,10,5,9,155617,17,17028,13300,2,TRUE,"BOT_CARRY"
"4312",4834174685,"10.24.345.8390",497,6,8,15,17248,80,16635,8430,10,TRUE,"SUP"
"1339",4834208821,"10.24.345.8390",81,4,4,1,68464,9,12177,7981,1,TRUE,"BOT_CARRY"
"5299",4834208821,"10.24.345.8390",40,1,3,7,17059,47,7098,6395,7,TRUE,"SUP"
"10268",4834223731,"10.24.345.8390",57,2,2,12,30949,41,7821,6601,9,TRUE,"SUP"
"4313",4834225021,"10.24.345.8390",89,0,4,16,19006,46,12884,6188,8,TRUE,"SUP"
"5300",4834225021,"10.24.345.8390",523,8,4,8,89723,13,12702,11006,0,TRUE,"BOT_CARRY"
"7281",4834292288,"10.24.345.8390",119,11,6,10,253288,36,40543,18093,5,TRUE,"BOT_CARRY"
"10269",4834292288,"10.24.345.8390",432,6,6,15,39116,128,25074,10660,10,TRUE,"SUP"
"2301",4834404731,"10.24.345.8390",81,10,5,20,151544,25,22122,13546,2,TRUE,"BOT_CARRY"
"5301",4834404731,"10.24.345.8390",412,0,7,21,20306,51,20643,7913,3,TRUE,"SUP"
"2302",4834423975,"10.24.345.8390",57,3,1,11,24656,42,10212,6608,6,TRUE,"SUP"
"4314",4834423975,"10.24.345.8390",81,16,2,3,112601,20,15251,11608,2,TRUE,"BOT_CARRY"
"2262",4837096198,"10.25.348.1797",79,5,4,14,34089,40,15405,7905,9,TRUE,"SUP"
"4271",4837096198,"10.25.348.1797",145,12,4,7,152764,11,17304,12870,0,TRUE,"BOT_CARRY"
"9257",4837129824,"10.25.348.1797",412,2,4,13,18739,44,9187,6839,4,TRUE,"SUP"
"6204",4837187889,"10.25.348.1797",523,8,3,9,188827,30,19071,15337,3,TRUE,"BOT_CARRY"
"7242",4837187889,"10.25.348.1797",412,3,4,14,19203,77,10974,8166,13,TRUE,"SUP"
"7243",4837230987,"10.25.348.1797",81,1,2,12,80790,16,7673,8400,2,TRUE,"BOT_CARRY"
"10228",4837230987,"10.25.348.1797",79,4,5,6,19194,32,12496,5904,6,TRUE,"SUP"
"2263",4837250182,"10.25.348.1797",202,18,3,9,195992,21,14333,16237,3,TRUE,"BOT_CARRY"
"3256",4837250182,"10.25.348.1797",35,5,3,16,34557,60,14226,9368,6,TRUE,"SUP"
"7244",4837265488,"10.25.348.1797",80,3,8,9,34167,103,21579,9127,14,TRUE,"SUP"
"9258",4837265488,"10.25.348.1797",145,13,10,10,224160,23,30690,16323,5,TRUE,"BOT_CARRY"
"1305",4837282466,"10.25.348.1797",875,1,8,21,41535,53,26707,7838,4,TRUE,"SUP"
"3257",4837282466,"10.25.348.1797",360,14,4,9,108819,42,24041,14057,2,TRUE,"BOT_CARRY"
"8241",4837312308,"10.25.348.1797",21,12,2,5,146618,30,15776,14583,5,TRUE,"BOT_CARRY"
"10229",4837312308,"10.25.348.1797",147,4,4,13,39373,56,10101,8566,6,TRUE,"SUP"
"6205",4837340259,"10.25.348.1797",360,13,1,10,110812,17,15818,12584,6,TRUE,"BOT_CARRY"
"8242",4837340259,"10.25.348.1797",111,1,3,20,23229,39,11152,6651,9,TRUE,"SUP"
"7245",4838034083,"10.25.348.1797",21,1,2,6,82286,16,10747,7347,1,TRUE,"BOT_CARRY"
"10230",4838034083,"10.25.348.1797",34,5,5,9,27227,45,12252,6769,6,TRUE,"SUP"
"8243",4838091398,"10.25.348.1797",429,13,3,10,134771,11,19103,13231,1,TRUE,"BOT_CARRY"
"9259",4838091398,"10.25.348.1797",432,5,2,24,28249,70,8493,9212,6,TRUE,"SUP"
"8244",4838118226,"10.25.348.1797",21,9,6,9,279162,53,25579,18232,7,TRUE,"BOT_CARRY"
"10231",4838118226,"10.25.348.1797",22,0,7,12,35568,120,13906,9291,12,TRUE,"SUP"
"7246",4838129475,"10.25.348.1797",145,12,5,10,232560,29,21433,17753,5,TRUE,"BOT_CARRY"
"10232",4838129475,"10.25.348.1797",497,0,2,19,17559,103,18157,8362,8,TRUE,"SUP"
"9260",4838246546,"10.25.348.1797",111,0,4,12,17478,35,8306,5339,11,TRUE,"SUP"
"10233",4838246546,"10.25.348.1797",145,10,2,6,111666,13,9105,11809,0,TRUE,"BOT_CARRY"
"5249",4838306796,"10.25.348.1797",201,1,1,18,17185,54,9150,6753,7,TRUE,"SUP"
"2264",4838308687,"10.25.348.1797",555,6,6,17,34112,146,21498,13069,4,TRUE,"SUP"
"5258",4838308687,"10.25.348.1797",236,13,4,12,256962,31,18959,17716,5,TRUE,"BOT_CARRY"
"6206",4838340544,"10.25.348.1797",79,2,7,10,33677,72,22056,7370,10,TRUE,"SUP"
"9261",4838340544,"10.25.348.1797",21,3,6,8,139371,25,18498,11097,2,TRUE,"BOT_CARRY"
"2265",4838385130,"10.25.348.1797",89,2,2,12,25911,60,11204,7137,10,TRUE,"SUP"
"5259",4838385130,"10.25.348.1797",777,3,6,4,101276,14,19580,9275,3,TRUE,"BOT_CARRY"
"3258",4838385281,"10.25.348.1797",360,6,3,6,107763,10,15292,10393,0,TRUE,"BOT_CARRY"
"4272",4838385281,"10.25.348.1797",555,7,5,6,33196,64,12970,9803,2,TRUE,"SUP"
"2266",4838721767,"10.25.348.1797",360,5,4,5,92112,21,12658,10882,3,TRUE,"BOT_CARRY"
"4273",4838721767,"10.25.348.1797",79,3,1,9,20161,50,10702,6891,9,TRUE,"SUP"
"7247",4838737434,"10.25.348.1797",80,5,6,16,31427,65,18147,8858,14,TRUE,"SUP"
"1315",4838756683,"10.25.348.1797",57,0,5,10,23697,40,10497,6197,8,TRUE,"SUP"
"3259",4838756683,"10.25.348.1797",236,11,4,4,138468,22,10146,12720,2,TRUE,"BOT_CARRY"
"8245",4838780648,"10.25.348.1797",236,7,4,15,140414,24,12493,11931,3,TRUE,"BOT_CARRY"
"10234",4838780648,"10.25.348.1797",40,3,7,21,15865,35,12507,7215,3,TRUE,"SUP"
"3260",4838928673,"10.25.348.1797",63,4,6,15,46011,63,12372,8717,9,TRUE,"SUP"
"2267",4838957720,"10.25.348.1797",57,2,7,11,33447,30,16628,6306,3,TRUE,"SUP"
"4274",4838957720,"10.25.348.1797",202,10,1,13,95429,21,11149,11531,3,TRUE,"BOT_CARRY"
"1316",4838980603,"10.25.348.1797",360,12,5,10,158588,34,27573,15330,5,TRUE,"BOT_CARRY"
"5260",4838980603,"10.25.348.1797",412,2,7,13,28937,65,18828,8356,13,TRUE,"SUP"
